track_pt,track_eta,track_phi,det_raw_id
803.196,-1.68623,-0.756696,604050176 604050184 604050688 604050696 604054152 604062984 637608676 637641348 637641412 687886144 687890208 687890464 687906592 687906848 
862.339,1.68628,2.38493,604017264 604017272 604017776 604017784 604021312 604030072 637608294 637640966 637641030 687885602 687885858 687901986 687902242 
411.501,0.97749,0.10504,575045632 579239936 604018704 637567005 637569053 637571114 637603850 637632573 637634621 
398.244,-0.977775,-3.03652,576487424 580681728 637567757 637569805 637571496 637604232 637633325 637635373 
648.869,-0.262307,-2.7464,576815104 580976640 585170944 589103104 589365248 637567953 637567985 637569969 637571953 637633429 637635477 
499.44,0.262665,0.395022,575242240 583663616 587857920 637567193 637571321 637632661 637634709 
92.4074,-2.26219,0.749076,604049960 604049968 604050472 604050480 604054040 604058136 604062232 
85.2445,2.26196,-2.39259,604017336 604017344 604017848 604017856 604021344 604025440 604029536 
459.612,-1.56902,2.85549,604051080 604054664 604058760 604062856 637583716 637616452 637649156 637649188 637653252 687886624 687903008 
477.272,1.56915,-0.286307,604017440 604017952 604018456 604022040 604026136 604030232 637584102 637616838 637649542 637649574 637653638 637653670 687891234 687907618 
587.254,-0.162541,-0.538673,577863680 582057984 586252288 590446592 637633941 637633973 637634005 637635989 637636021 637638133 
684.16,0.162165,2.60303,576290816 580485120 584679424 588873728 637633173 637633205 637633237 637633269 637635221 637635253 
716.897,0.714522,0.809677,575275008 579764224 583696384 588152832 637569341 637632665 637632893 637634713 
674.38,-0.714596,-2.33186,576782336 581206016 585138176 589332480 637570093 637633425 637633585 637635473 637637613 
68.8341,-2.04415,0.983285,604049968 604049976 604050480 604050488 604054048 604058144 604062240 687883552 687883808 687899936 687900192 
70.0776,2.04398,-2.15825,604017344 604017352 604017856 604017864 604021344 604021352 604025440 604025448 604029536 604029544 687888162 687888418 687904546 687904802 
181.564,0.677233,-1.98975,577110016 581304320 585531392 589725696 637568125 637572189 637633561 637633593 637635609 637635641 
175.729,-0.677455,1.1518,575471616 579665920 583827456 588021760 588283904 637571405 637571437 637632785 637632817 637633005 637634833 637634865 
457.263,-0.250042,-0.290433,577863680 586219520 587530240 637567089 637572561 637633941 637635989 
466.379,0.249722,2.85125,576290816 584712192 588906496 637571801 637571833 637633173 637635221 
360.899,-1.25416,1.35555,604051016 604054600 604058696 604062792 637575300 637575332 637575400 637608136 
369.701,1.25388,-1.78601,604018392 604021976 604026072 604030168 637575686 637575718 637575786 637608522 
477.79,-0.89139,-0.503086,577798144 581992448 586186752 604051728 637568397 637568429 637570445 637603245 637633997 637638093 
505.866,0.891298,2.63858,576356352 580550656 584744960 637567677 637569693 637602493 637633245 
504.61,-2.00138,-1.72656,604050136 604050648 604054128 604058224 604062320 687888928 687905312 
383.311,2.00147,1.41479,604017224 604017736 604021288 604025384 604029480 687884322 687900706 
17.363,-1.49052,2.27204,604051056 604051064 604054648 604058744 604062840 637575492 637608228 637636868 637640964 637640996 637641064 
17.659,1.49041,-0.869662,604018424 604018432 604022008 604022016 604026104 604026112 604030200 604030208 637567686 637567718 637571782 637633158 637633190 637633258 637637254 637637286 
346.172,-1.61443,-2.61533,604050096 604050608 604051120 604058800 604062896 637579748 637612484 637612516 637645188 687887648 687904032 
342.235,1.61451,0.526319,604017184 604017696 604018208 604021264 604025888 604029984 637579366 637612102 637644806 637644838 687883042 687899426 
575.016,-0.202511,-0.746566,577601536 582057984 590413824 637568277 637568497 637633973 637636021 
561.464,0.202649,2.39504,576028672 580485120 588644352 637567509 637569557 637571705 637633205 637635253 
404.725,0.52809,-0.472701,577896448 582090752 586285056 637568409 637570457 637601209 637636025 637638105 637638137 
488.169,-1.44205,2.24402,604051056 604054640 604058736 604062832 637571396 637604132 637636868 637636968 
592.96,1.44202,-0.897631,604018432 604022016 604026112 604030208 637571782 637604518 637637254 637637354 
849.055,-1.24071,-0.783175,604051200 604051208 604054784 604054792 604058880 604058888 604062976 604062984 637571716 637571748 637571816 637575812 637575844 637575912 637604552 637608648 
752.816,1.24055,2.35848,604018288 604018296 604021872 604021880 604025968 604025976 604030064 604030072 637571334 637571366 637571434 637575430 637575530 637604170 637608266 637636906 637641002 
646.63,-2.40291,-2.73066,604050088 604050096 604050600 604050608 604054104 604058200 604062296 
281.7,2.40291,0.411197,604017176 604017184 604017688 604017696 604021264 604025360 604029456 
358.795,0.123979,-1.73715,577339392 581533696 585728000 589922304 637633685 637633717 637633749 637633781 637635733 637635765 
353.08,-0.123911,1.40441,579960832 584155136 588349440 637632949 637632981 637634997 637637109 
568.526,-2.42782,2.20904,604050024 604050032 604050536 604050544 604054072 604058168 
250.954,2.42736,-0.932932,604017400 604017408 604017912 604017920 604021376 604025472 604029568 637567682 637567714 687902530 
905.384,0.297037,-0.445005,577863680 582090752 586285056 590479360 637568405 637570453 637570489 637572569 637572601 
756.713,-0.297357,2.69665,576258048 580452352 584646656 588840960 637567665 637567729 637569681 637569713 637571793 
793.534,-1.12929,-2.65437,576749568 604054704 604058800 637612456 637633421 637635469 637645192 
764.331,1.12927,0.487195,575307776 604021792 604025888 637579338 637612074 637632669 637634717 637644810 637644842 
753.363,-1.71407,2.6853,604050048 604050056 604050560 604050568 604054080 604054088 604058184 604062848 637612388 637616484 637645124 637649220 687886112 687886368 687902496 687902752 
737.894,1.71406,-0.456289,604017424 604017432 604017936 604017944 604021384 604021392 604025480 604030224 637612774 637645510 687890722 687890978 687907106 687907362 
84.8423,-1.25463,-0.500711,604051216 604054800 604058896 604062992 637579908 637579940 637580008 637612744 
88.0971,1.25479,2.64081,604018304 604021888 604025984 604030080 637579526 637579558 637579626 637612362 
37.3315,-2.251,2.09994,604050024 604050536 604054072 604058168 604062264 
38.624,2.25088,-1.04164,604017400 604017912 604021376 604025472 604029568 637567682 637567714 637575746 687889954 687902530 687906338 
584.676,-0.154514,-0.727784,577601536 582057984 586252288 590446592 637568277 637633973 637634005 637634037 637636021 
635.639,0.15465,2.41384,576028672 580485120 584679424 588611584 637567509 637571701 637633205 637633237 637635253 
866.029,0.00725623,-0.388671,577863680 582057984 586252288 587563008 590446592 637601205 637632629 637633941 637635989 637636021 637638101 637638133 
742.727,-0.00707031,2.75303,576290816 580485120 584679424 588873728 637567637 637567733 637569685 637569717 637571797 637571829 637600437 637633173 637635221 637635253 
163.929,0.345605,-1.8103,577110016 581566464 585498624 589955072 637568025 637568185 637568249 637570073 637570233 637572185 637633785 
170.606,-0.345961,1.33128,579928064 584122368 588316672 637567409 637567473 637569457 637571569 
331.172,-1.7632,2.00487,604050016 604050024 604050528 604050536 604054064 604054072 604058160 604058168 604062816 637632836 637632868 637653188 637653220 687885088 687885344 687901472 687901728 
329.069,1.76333,-1.1367,604017392 604017400 604017904 604017912 604021368 604021376 604025464 604025472 604030192 637600486 637633222 637633254 637653574 637653606 687889698 687889954 687902530 687906082 687906338 
647.569,-0.952438,1.17312,575438848 579633152 604051520 637567245 637569293 637571208 637603976 637632813 637634861 
899.87,0.952579,-1.9687,577142784 581337088 604018896 637568029 637570077 637571594 637633597 637635645 
353.601,-0.578319,-2.15184,577044480 581238784 585433088 589594624 637568017 637568109 637600817 637633585 637633617 637635601 637635633 
325.513,0.578143,0.989593,575537152 579731456 583925760 588152832 637567257 637571453 637600057 637632825 637632857 637634841 637634873 
598.858,-1.53618,2.15748,604051048 604054632 604058728 604062824 637567300 637567332 637600068 637632772 637632804 637636868 687885600 687901984 
571.634,1.53615,-0.984163,604018424 604022008 604026104 604030200 637567686 637567718 637571782 637633158 637633190 637637254 687890210 687906594 
355.539,-1.91931,-1.12078,604050160 604050168 604050672 604050680 604054136 604054144 604058232 604058240 604062328 604062336 687886144 687889696 687889952 687906080 687906336 
420.938,1.91949,2.02099,604017248 604017256 604017760 604017768 604021296 604021304 604025392 604025400 604029488 604029496 687885090 687885346 687901474 687901730 
854.457,-1.43798,-0.0385534,604050952 604054536 604058632 604062728 637567044 637599748 637599780 637632616 
703.965,1.43876,3.10325,604018328 604021912 604026008 604030104 637567430 637600134 637600166 637633002 
838.192,-1.59549,0.641344,604049960 604050472 604050984 604058664 604062760 637583460 637616196 637644804 637648900 637648932 687883040 687883296 687899424 687899680 
933.669,1.59564,-2.50024,604017336 604017848 604018360 604021344 604026040 604030136 637583846 637616582 637645190 637649286 637649318 687887650 687887906 687904034 687904290 
166.938,-0.0024096,-1.32264,577339392 581795840 585728000 590970880 637568149 637570197 637570357 637572309 637572341 637601077 637633685 637635733 637635893 637637845 637637877 
162.303,0.00310624,1.81901,575766528 580222976 584155136 590708736 637571541 637579765 637632917 637634965 637637077 637645301 
43.538,-2.17505,2.72855,604050048 604050056 604050560 604050568 604054080 604054088 604058176 604058184 604062272 604062280 687886112 687886368 687902496 687902752 
45.2771,2.17488,-0.412903,604017424 604017432 604017936 604017944 604021392 604025488 604029584 687890722 687890978 687907106 687907362 
998.832,-0.463684,-1.57621,577306624 581500928 585695232 589889536 637568145 637570193 637570225 637600945 637633745 
916.188,0.463575,1.56539,575799296 579993600 584187904 588382208 637567385 637567417 637569433 637569465 637600185 637632985 
933.893,-2.14535,-0.79117,604050176 604050184 604050688 604050696 604054144 604054152 604058240 604058248 604062336 604062344 687886144 687890208 687890464 687906592 687906848 
565.277,2.14531,2.3504,604017264 604017272 604017776 604017784 604021304 604021312 604025400 604025408 604029496 604029504 687885602 687885858 687901986 687902242 
5105.05,-2.22254,-2.91469,604050080 604050088 604050592 604050600 604054096 604058192 604062288 687887136 687887392 687903520 687903776 
600.795,2.2243,0.226675,604017168 604017176 604017680 604017688 604021256 604025352 604029448 687882530 687882786 687898914 687899170 
1001.55,-1.9417,2.09003,604050024 604050536 604054072 604058168 604062264 687885344 687901728 
986.806,1.94134,-1.05151,604017400 604017912 604021376 604025472 604029568 637567682 637567714 687889954 687902530 687906338 
339.987,-1.80911,-1.52476,604050144 604050656 604054128 604058224 637645380 637645412 687889184 687905568 
311.05,1.80943,1.61672,604017232 604017744 604021288 604025384 604029480 637645030 687884578 687884834 687900962 687901218 
206.379,-2.25682,-3.0262,604050072 604050080 604050584 604050592 604054096 604058192 604062288 
176.191,2.2566,0.115725,604017160 604017168 604017672 604017680 604021256 604025352 604029448 
511.785,-1.47628,-1.87418,604051152 604054736 604058832 604062928 637571652 637604388 637637124 637637156 637637224 
604.433,1.47647,1.26735,604018240 604021824 604025920 604030016 637571270 637604006 637636742 637636774 637636842 
425.175,-0.201789,-0.289263,577863680 579174400 587530240 637567089 637632565 637633941 637635989 
441.708,0.201671,2.8523,576290816 580747264 584679424 588906496 637571833 637633173 637635221 637637333 
564.553,-1.73619,-0.873293,604050176 604050688 604054144 604062976 637604580 637637316 687886144 687890208 687906592 
522.546,1.73623,2.26821,604017264 604017776 604021304 604025400 604030064 637604198 637636934 687885602 687901986 
395.642,-0.0902235,-0.793462,577601536 582057984 585990144 590446592 637568277 637570325 637572437 637633973 637634037 
360.902,0.0907111,2.34817,576028672 580485120 584417280 588611584 637567509 637569557 637571669 637571701 637633205 637635253 
95.4633,-0.846624,-0.274598,577798144 579108864 581992448 586186752 637570445 637638093 
92.5401,0.847098,2.86702,576356352 580812800 584744960 637567645 637567805 637569693 637602621 637637341 
969.918,-1.9945,1.41007,604049992 604050504 604054056 604058152 604062248 687884320 687900704 
917.752,1.99408,-1.73154,604017368 604017880 604021360 604025456 604029552 687888930 687905314 
93.0876,-1.41188,0.647872,604050976 604050984 604054568 604058664 604062760 637612036 637612068 637616132 637616164 637644872 637648968 637649000 
97.1671,1.41191,-2.49351,604018360 604021944 604026040 604030136 637616518 637616550 637649354 637649386 
624.147,0.741898,-2.16581,577110016 581337088 585531392 589725696 637568093 637570109 637633561 637633661 637635609 
678.756,-0.741804,0.975867,575471616 579633152 583827456 588021760 637567277 637567309 637569325 637632785 637634833 637636973 
620.435,-1.32379,-1.17325,604051184 604054768 604058864 604062960 637588004 637620740 637620808 637620840 637653576 
563.301,1.32375,1.96831,604018272 604021856 604025952 604030048 637587622 637620358 637620458 637653194 
453.858,-0.380388,-1.17602,577568768 581763072 585957376 590151680 637568273 637568305 637568337 637570321 637570353 637633905 
417.415,0.380059,1.96558,576061440 580255744 584450048 588644352 590741504 637567513 637567545 637567577 637569561 637569593 637633145 637645305 
